StarRating,Review,Keywords,Sentiment,Sentiment_Score
5,amazon choosen raise price product double price used within business mean chosen change product longer purchase amazon losing interest amazon due amazon pricing integrity day look item buck week later item disgusting switching buy business item brick mortar retailer c ya later amazon,"['amazon', 'choosen', 'raise', 'price', 'product', 'double', 'price', 'used', 'within', 'business', 'mean', 'chosen', 'change', 'product', 'longer', 'purchase', 'amazon', 'losing', 'interest', 'amazon', 'due', 'amazon', 'pricing', 'integrity', 'day', 'look', 'item', 'buck', 'week', 'later', 'item', 'disgusting', 'switching', 'buy', 'business', 'item', 'brick', 'mortar', 'retailer', 'c', 'ya', 'later', 'amazon']",Negative,-0.23958333333333334
5,amazon app excellent work pretty well fast convenient good shopping home easy use reliable guaranteed,"['amazon', 'app', 'excellent', 'work', 'pretty', 'well', 'fast', 'convenient', 'good', 'shopping', 'home', 'easy', 'use', 'reliable', 'guaranteed']",Postive,0.5166666666666666
5,becoming prime member best value money opinion buy pretty much anything think plus free posting return also good tv program film good selection booksmagazines change monthly music available multiple device always could go think get point opinion must utility need,"['becoming', 'prime', 'member', 'best', 'value', 'money', 'opinion', 'buy', 'pretty', 'much', 'anything', 'think', 'plus', 'free', 'posting', 'return', 'also', 'good', 'tv', 'program', 'film', 'good', 'selection', 'booksmagazines', 'change', 'monthly', 'music', 'available', 'multiple', 'device', 'always', 'could', 'go', 'think', 'get', 'point', 'opinion', 'must', 'utility', 'need']",Postive,0.4555555555555556
3,shipping great time reason giving three star made purchase take money account like right waited last minute therefore messed money app making purchase take money account right,"['shipping', 'great', 'time', 'reason', 'giving', 'three', 'star', 'made', 'purchase', 'take', 'money', 'account', 'like', 'right', 'waited', 'last', 'minute', 'therefore', 'messed', 'money', 'app', 'making', 'purchase', 'take', 'money', 'account', 'right']",Postive,0.34285714285714286
1,use actually need help help function assumes dumb look common reason issue reason use since access browser permission access information,"['use', 'actually', 'need', 'help', 'help', 'function', 'assumes', 'dumb', 'look', 'common', 'reason', 'issue', 'reason', 'use', 'since', 'access', 'browser', 'permission', 'access', 'information']",Negative,-0.225
2,normally good app latest version broken many page say uh oh something went wrong end app pretty useless right try clearing data signing,"['normally', 'good', 'app', 'latest', 'version', 'broken', 'many', 'page', 'say', 'uh', 'oh', 'something', 'went', 'wrong', 'end', 'app', 'pretty', 'useless', 'right', 'try', 'clearing', 'data', 'signing']",Postive,0.10446428571428569
1,upset trying log back account requested get email reset password customer service bot thing sends loop one start mentioned previously number account use stop sending code,"['upset', 'trying', 'log', 'back', 'account', 'requested', 'get', 'email', 'reset', 'password', 'customer', 'service', 'bot', 'thing', 'sends', 'loop', 'one', 'start', 'mentioned', 'previously', 'number', 'account', 'use', 'stop', 'sending', 'code']",Negative,-0.08333333333333333
1,personallybased experience peoplei never order item none itemsalready payed arrived way speak somebody sort problemand answer u get pointing finger amazon seller order something amazonand payu also expect job properlynot see organized grab moneyand happen none concern thank anyway,"['personallybased', 'experience', 'peoplei', 'never', 'order', 'item', 'none', 'itemsalready', 'payed', 'arrived', 'way', 'speak', 'somebody', 'sort', 'problemand', 'answer', 'u', 'get', 'pointing', 'finger', 'amazon', 'seller', 'order', 'something', 'amazonand', 'payu', 'also', 'expect', 'job', 'properlynot', 'see', 'organized', 'grab', 'moneyand', 'happen', 'none', 'concern', 'thank', 'anyway']",Neutral,0.0
1,stopped working since recent update constant loading screen result anything app primary way online shopping paying prime cannot even use properly,"['stopped', 'working', 'since', 'recent', 'update', 'constant', 'loading', 'screen', 'result', 'anything', 'app', 'primary', 'way', 'online', 'shopping', 'paying', 'prime', 'cannot', 'even', 'use', 'properly']",Postive,0.1
1,cannot rely amazon shopping anything sure map using even try find correct address support exist care customer forced cancel prime membership shop elsewhere,"['cannot', 'rely', 'amazon', 'shopping', 'anything', 'sure', 'map', 'using', 'even', 'try', 'find', 'correct', 'address', 'support', 'exist', 'care', 'customer', 'forced', 'cancel', 'prime', 'membership', 'shop', 'elsewhere']",Postive,0.09999999999999998
1,terrible made order 13yr old boy mine sensitivity issue autism recall everything bought son wish made sure purchased item enough time xmas birthday soo looking forward gaming chair headphone nintendo switch controller nintendo switch game one night freddysa plushyetc tried contake amazon availability got email stating suspicious activity,"['terrible', 'made', 'order', '13yr', 'old', 'boy', 'mine', 'sensitivity', 'issue', 'autism', 'recall', 'everything', 'bought', 'son', 'wish', 'made', 'sure', 'purchased', 'item', 'enough', 'time', 'xmas', 'birthday', 'soo', 'looking', 'forward', 'gaming', 'chair', 'headphone', 'nintendo', 'switch', 'controller', 'nintendo', 'switch', 'game', 'one', 'night', 'freddysa', 'plushyetc', 'tried', 'contake', 'amazon', 'availability', 'got', 'email', 'stating', 'suspicious', 'activity']",Negative,-0.16
5,amazon amazing company everything possibly want buy come timely matter amazing staff kind gentle package end statement amazon amazing shopping company grateful able buy,"['amazon', 'amazing', 'company', 'everything', 'possibly', 'want', 'buy', 'come', 'timely', 'matter', 'amazing', 'staff', 'kind', 'gentle', 'package', 'end', 'statement', 'amazon', 'amazing', 'shopping', 'company', 'grateful', 'able', 'buy']",Postive,0.44285714285714295
3,usually find looking hard shop app matter much turn screen brightness bother please consider adding dark mode shopper light sensitivity,"['usually', 'find', 'looking', 'hard', 'shop', 'app', 'matter', 'much', 'turn', 'screen', 'brightness', 'bother', 'please', 'consider', 'adding', 'dark', 'mode', 'shopper', 'light', 'sensitivity']",Negative,-0.018333333333333333
4,click order screen flash cannot see order like long time hope fix bug,"['click', 'order', 'screen', 'flash', 'cannot', 'see', 'order', 'like', 'long', 'time', 'hope', 'fix', 'bug']",Negative,-0.05
1,man app blow absolutely love getting deadnamed setting name correctly every single possible way plus order older month vanish never seen would really like know got warrenty half broken headset cant suck,"['man', 'app', 'blow', 'absolutely', 'love', 'getting', 'deadnamed', 'setting', 'name', 'correctly', 'every', 'single', 'possible', 'way', 'plus', 'order', 'older', 'month', 'vanish', 'never', 'seen', 'would', 'really', 'like', 'know', 'got', 'warrenty', 'half', 'broken', 'headset', 'cant', 'suck']",Postive,0.032653061224489806
1,tell needed amazon app pickup package locker necessary download dumb app run data usage otherwise package would returned next day,"['tell', 'needed', 'amazon', 'app', 'pickup', 'package', 'locker', 'necessary', 'download', 'dumb', 'app', 'run', 'data', 'usage', 'otherwise', 'package', 'would', 'returned', 'next', 'day']",Negative,-0.125
5,problem putting app english trying past hour cannot change spanish english could someone help situation thank much,"['problem', 'putting', 'app', 'english', 'trying', 'past', 'hour', 'cannot', 'change', 'spanish', 'english', 'could', 'someone', 'help', 'situation', 'thank', 'much']",Negative,-0.009999999999999998
1,cannot even add idea wishlist without generic failure message say wait time waiting using home wifi still nothing fixed,"['cannot', 'even', 'add', 'idea', 'wishlist', 'without', 'generic', 'failure', 'message', 'say', 'wait', 'time', 'waiting', 'using', 'home', 'wifi', 'still', 'nothing', 'fixed']",Negative,-0.07222222222222223
3,please please fix app speak spanish alert notification coming spanish going day rep spoke said glitch would fixed hour 😒,"['please', 'please', 'fix', 'app', 'speak', 'spanish', 'alert', 'notification', 'coming', 'spanish', 'going', 'day', 'rep', 'spoke', 'said', 'glitch', 'would', 'fixed', 'hour', '😒']",Postive,0.03333333333333333
2,giving star make order week ago show card pending damn reason redo freaking payment take money order placed cancel take money get,"['giving', 'star', 'make', 'order', 'week', 'ago', 'show', 'card', 'pending', 'damn', 'reason', 'redo', 'freaking', 'payment', 'take', 'money', 'order', 'placed', 'cancel', 'take', 'money', 'get']",Neutral,0.0
1,immediate distrust anything directly install part like disable button would better let user install decide,"['immediate', 'distrust', 'anything', 'directly', 'install', 'part', 'like', 'disable', 'button', 'would', 'better', 'let', 'user', 'install', 'decide']",Postive,0.3
1,order always going missing 3rd time thing next day delivery event though item advertised honestly unless service used long time,"['order', 'always', 'going', 'missing', '3rd', 'time', 'thing', 'next', 'day', 'delivery', 'event', 'though', 'item', 'advertised', 'honestly', 'unless', 'service', 'used', 'long', 'time']",Postive,0.06999999999999999
1,keep updating app eventually nothing garbage filter work half time remembers last dozen thing search good thing app use fire guy update app e destroying,"['keep', 'updating', 'app', 'eventually', 'nothing', 'garbage', 'filter', 'work', 'half', 'time', 'remembers', 'last', 'dozen', 'thing', 'search', 'good', 'thing', 'app', 'use', 'fire', 'guy', 'update', 'app', 'e', 'destroying']",Postive,0.08333333333333333
1,horrble use load content formatted desktoplaptop try actually making app mobile friendly load content properly formatted phone tablet,"['horrble', 'use', 'load', 'content', 'formatted', 'desktoplaptop', 'try', 'actually', 'making', 'app', 'mobile', 'friendly', 'load', 'content', 'properly', 'formatted', 'phone', 'tablet']",Postive,0.125
1,everytime go amazon flooded woman clothing accessory etc completely unrelated infuriating pay primenot sure anymore also search preference setup,"['everytime', 'go', 'amazon', 'flooded', 'woman', 'clothing', 'accessory', 'etc', 'completely', 'unrelated', 'infuriating', 'pay', 'primenot', 'sure', 'anymore', 'also', 'search', 'preference', 'setup']",Neutral,0.0
2,get order never ordering one charged card multiple time called told said never received payment got notification saying took worth dollar order cost dollar refuse refund absolutely horrible,"['get', 'order', 'never', 'ordering', 'one', 'charged', 'card', 'multiple', 'time', 'called', 'told', 'said', 'never', 'received', 'payment', 'got', 'notification', 'saying', 'took', 'worth', 'dollar', 'order', 'cost', 'dollar', 'refuse', 'refund', 'absolutely', 'horrible']",Negative,-0.2333333333333333
1,last update killed app keep giving oops screen closing middle search load right time,"['last', 'update', 'killed', 'app', 'keep', 'giving', 'oops', 'screen', 'closing', 'middle', 'search', 'load', 'right', 'time']",Postive,0.021428571428571422
5,mean love amazon getting hip spent better part day thumbing little gidgets gadget get started price find looking low go high end stuff little pricy choice way shop,"['mean', 'love', 'amazon', 'getting', 'hip', 'spent', 'better', 'part', 'day', 'thumbing', 'little', 'gidgets', 'gadget', 'get', 'started', 'price', 'find', 'looking', 'low', 'go', 'high', 'end', 'stuff', 'little', 'pricy', 'choice', 'way', 'shop']",Postive,0.04656250000000001
